CustomerID,Recency,Frequency,Monetary,Cluster
15554.0,159,1,217.2,0
15555.0,39,9,2555.21,1
15561.0,31,3,449.66999999999996,1
15562.0,233,1,134.55,0
15563.0,82,2,735.62,1
15569.0,13,3,886.11,1
15570.0,23,9,2826.68,1
15572.0,130,3,876.04,0
15574.0,59,4,702.25,1
15577.0,32,3,258.88,1
15578.0,44,1,127.1,1
15579.0,195,1,199.6,0
15581.0,2,13,3679.9700000000003,1
15582.0,102,1,303.61,1
15584.0,43,1,154.65,1
15585.0,58,1,455.3,1
15587.0,24,2,456.84,1
15589.0,137,3,478.53000000000003,0
15594.0,116,1,267.91,0
15596.0,96,4,1389.69,1
15599.0,86,1,448.83,1
15601.0,4,11,5585.46,1
15602.0,82,5,542.95,1
15605.0,134,3,690.1800000000001,0
15606.0,1,8,2439.38,1
15607.0,218,1,104.76,0
15608.0,2,1,285.68,1
15609.0,66,1,298.48,1
15611.0,45,6,546.67,1
15615.0,3,16,6436.72,1
15618.0,18,1,222.831,1
15620.0,102,2,875.01,1
15622.0,79,5,2602.0,1
15623.0,22,1,301.03,1
15624.0,17,3,520.03,1
15625.0,12,3,1246.4099999999999,1
15626.0,211,1,281.88,0
15628.0,10,4,1313.55,1
15630.0,86,1,396.86,1
15632.0,3,6,2351.84,1
15636.0,164,1,306.7,0
15639.0,16,1,425.32,1
15640.0,3,11,8919.34,1
15641.0,142,3,1305.38,0
15643.0,73,3,664.0,1
15644.0,48,4,813.0,1
15646.0,39,3,447.64000000000004,1
15648.0,85,2,657.35,1
15649.0,218,2,816.0,0
15651.0,142,1,227.32,0
15655.0,124,1,560.67,0
15656.0,60,3,563.63,1
15658.0,72,5,1024.1000000000001,1
15660.0,17,6,884.34,1
15661.0,199,2,309.8,0
15665.0,50,2,2242.01,1
15668.0,99,1,76.32000000000001,1
15669.0,57,2,434.74,1
15670.0,178,1,173.05,0
15671.0,7,4,1334.49,1
15673.0,38,3,2104.39,1
15674.0,95,4,1379.66,1
15675.0,36,2,225.39,1
15676.0,165,1,897.8,0
15679.0,36,2,260.26,1
15680.0,248,1,478.89,0
15681.0,64,3,703.22,1
15687.0,68,5,1679.45,1
15689.0,1,2,254.1,1
15691.0,134,1,136.8,0
15694.0,57,9,3305.78,1
15695.0,148,2,409.98,0
15696.0,102,6,1637.9,1
15700.0,53,2,696.68,1
15703.0,146,1,211.5,0
15704.0,22,4,2293.62,1
15705.0,82,1,143.1,1
15708.0,20,6,2700.43,1
15709.0,165,1,133.25,0
15712.0,64,2,458.65000000000003,1
15713.0,25,2,356.7,1
15716.0,27,4,1118.81,1
15717.0,116,1,150.3,0
15719.0,8,10,3553.5,1
15722.0,69,2,770.65,1
15723.0,246,1,203.1,0
15724.0,83,2,218.25,1
15727.0,25,5,3721.82,1
15729.0,94,1,85.0,1
15730.0,88,1,467.43,1
15732.0,94,2,294.12,1
15733.0,164,1,162.3,0
15734.0,82,1,578.6500000000001,1
15737.0,29,5,897.9300000000001,1
15738.0,38,11,3231.26,1
15743.0,66,1,322.55,1
15745.0,118,1,302.85,0
15746.0,16,1,196.88,1
15747.0,2,2,549.47,1
15749.0,117,3,44534.3,2
15750.0,52,4,1109.83,1
15752.0,31,4,1288.43,1
15753.0,186,1,79.2,0
15754.0,128,1,91.8,0
15755.0,117,2,620.73,0
15756.0,34,3,364.84,1
15757.0,99,1,261.36,1
15759.0,100,3,253.04,1
15764.0,66,3,1694.52,1
15768.0,85,2,479.15,1
15769.0,37,15,33374.72,2
15775.0,127,1,104.9,0
15776.0,15,1,241.62,1
15777.0,122,4,1047.11,0
15780.0,65,3,475.28000000000003,1
15781.0,19,2,211.3,1
15785.0,39,4,1665.83,1
15789.0,240,1,351.3,0
15791.0,86,1,1223.24,1
15793.0,150,1,306.64,0
15795.0,31,1,610.01,1
15796.0,69,4,1249.92,1
15797.0,95,3,1840.2,1
15799.0,66,2,481.24,1
15800.0,128,1,244.5,0
15802.0,24,1,451.42,1
15804.0,13,3,1644.43,1
15805.0,57,10,2997.75,1
15806.0,39,2,521.88,1
15808.0,188,4,3734.9700000000003,0
15809.0,65,4,399.21,1
15810.0,52,3,1361.19,1
15811.0,87,4,1294.84,1
15812.0,33,4,1587.24,1
15813.0,89,2,1303.9099999999999,1
15815.0,22,4,1874.7,1
15819.0,13,3,1585.47,1
15820.0,201,1,206.98,0
15822.0,241,1,440.2,0
15823.0,254,1,15.0,0
15825.0,54,1,532.94,1
15826.0,92,1,720.0,1
15827.0,22,12,1375.71,1
15829.0,22,1,325.44,1
15831.0,6,2,451.11,1
15832.0,135,1,836.79,0
15834.0,47,3,1791.82,1
15835.0,19,3,675.51,1
15838.0,3,11,13673.5,1
15839.0,29,1,299.18,1
15840.0,54,1,241.74,1
15841.0,100,2,613.26,1
15843.0,185,1,118.95000000000002,0
15845.0,26,5,2526.76,1
15847.0,169,1,180.68,0
15850.0,50,1,118.88,1
15852.0,68,2,160.71,1
15854.0,22,9,2393.69,1
15855.0,18,5,712.24,1
15856.0,21,11,8515.210000000001,1
15858.0,171,2,816.22,0
15860.0,6,5,654.28,1
15861.0,16,3,1130.0,1
15862.0,86,2,491.01,1
15863.0,74,1,9.2,1
15864.0,58,2,414.26,1
15865.0,95,1,313.93,1
15867.0,25,11,2623.9,1
15869.0,158,2,149.64,0
15874.0,59,6,2207.75,1
15880.0,251,1,343.28000000000003,0
15881.0,193,5,501.39000000000004,0
15882.0,80,4,516.36,1
15885.0,190,1,15.0,0
15889.0,38,2,446.87,1
15891.0,108,1,524.52,0
15894.0,135,2,263.55,0
15895.0,31,1,179.17,1
15897.0,76,2,222.05,1
15898.0,108,4,1002.99,1
15899.0,250,1,56.25,0
15901.0,36,1,110.49,1
15903.0,109,2,641.6400000000001,0
15906.0,26,4,797.71,1
15907.0,58,2,529.52,1
15909.0,55,1,191.94,1
15910.0,88,4,550.61,1
15912.0,60,2,264.62,1
15916.0,73,5,848.53,1
15917.0,129,1,123.1,0
15918.0,72,2,334.23,1
15919.0,250,1,270.72,0
15920.0,35,4,167.5,1
15921.0,54,1,336.03000000000003,1
15922.0,255,1,369.5,0
15923.0,254,1,127.08,0
15925.0,75,1,207.15,1
15932.0,46,5,1583.3700000000001,1
15935.0,121,2,416.86,0
15938.0,83,4,335.3,1
15939.0,16,12,5610.85,1
15940.0,192,1,35.8,0
15942.0,15,1,337.44,1
15944.0,158,1,325.1,0
15945.0,247,1,181.0,0
15950.0,241,1,428.82000000000005,0
15951.0,167,1,375.16999999999996,0
15952.0,41,2,327.8,1
15953.0,93,4,826.14,1
15955.0,1,6,1981.1100000000001,1
15965.0,249,1,156.19,0
15967.0,200,1,173.8,0
15969.0,67,1,308.7,1
15970.0,185,1,314.1,0
15971.0,22,6,1818.05,1
15973.0,248,1,307.82000000000005,0
15974.0,15,5,2547.13,1
15976.0,47,2,430.94,1
15980.0,136,1,760.18,0
15981.0,19,6,2458.2,1
15983.0,242,3,1148.27,0
15984.0,115,5,782.08,1
15985.0,4,2,1142.42,1
15987.0,2,6,1206.42,1
15990.0,168,1,401.37,0
15996.0,47,4,796.3,1
15998.0,53,3,2112.06,1
16003.0,16,3,1793.9,1
16005.0,64,2,298.08,1
16006.0,93,1,101.4,1
16007.0,62,2,733.45,1
16008.0,86,1,139.15,1
16009.0,41,1,462.19,1
16010.0,127,3,407.5,0
16011.0,1,10,1725.28,1
16012.0,10,2,1132.12,1
16013.0,1,31,19479.82,2
16014.0,33,2,529.9300000000001,1
16016.0,78,4,817.57,1
16018.0,62,1,161.9,1
16019.0,18,7,2952.25,1
16022.0,142,1,628.28,0
16023.0,74,2,500.69,1
16027.0,19,5,776.22,1
16029.0,8,43,43933.86,2
16030.0,191,1,331.24,0
16031.0,129,1,305.63,0
16033.0,19,14,4559.47,1
16034.0,77,3,437.7,1
16036.0,145,1,188.73,0
16037.0,151,3,855.02,0
16038.0,59,2,393.33,1
16040.0,29,2,876.1800000000001,1
16041.0,22,2,2739.8,1
16042.0,214,1,24.95,0
16043.0,93,3,676.49,1
16045.0,1,4,1340.7,1
16048.0,254,2,256.44,0
16050.0,55,1,137.9,1
16053.0,4,1,1124.19,1
16054.0,27,1,783.9,1
16055.0,102,1,134.8,0
16057.0,93,3,1059.54,1
16059.0,45,4,951.3000000000001,1
16062.0,15,3,778.14,1
16063.0,142,1,335.32,0
16065.0,247,1,372.09,0
16066.0,6,1,316.38,1
16072.0,170,1,584.3199999999999,0
16073.0,178,1,122.39999999999999,0
16076.0,2,3,887.8000000000001,1
16078.0,165,1,79.2,0
16080.0,156,1,130.26,0
16081.0,67,3,992.37,1
16083.0,242,1,337.98,0
16084.0,180,1,436.18,0
16085.0,118,2,325.04,0
16086.0,81,3,587.0600000000001,1
16091.0,36,2,315.06,1
16092.0,78,2,593.73,1
16094.0,101,1,252.1,1
16096.0,146,1,320.62,0
16097.0,122,1,185.04999999999998,0
16098.0,9,6,1712.49,1
16099.0,19,2,592.1,1
16102.0,10,1,839.76,1
16103.0,39,4,1156.4,1
16105.0,130,1,336.96,0
16107.0,22,2,851.7,1
16109.0,100,2,611.88,1
16110.0,144,2,693.93,0
16112.0,25,4,195.73999999999998,1
16113.0,64,1,161.38,1
16114.0,52,1,135.75000000000003,1
16115.0,62,4,658.66,1
16116.0,93,1,612.78,1
16117.0,71,1,232.21,1
16121.0,97,1,287.89,1
16122.0,214,2,249.84,0
16124.0,199,1,249.0,0
16125.0,248,1,289.35,0
16126.0,66,2,1844.0,1
16128.0,25,2,694.7,1
16131.0,88,2,1664.52,1
16133.0,2,18,9080.73,1
16134.0,241,1,283.53000000000003,0
16135.0,144,1,517.55,0
16136.0,159,1,159.3,0
16139.0,88,1,139.79999999999998,1
16140.0,253,1,124.14,0
16142.0,131,1,535.34,0
16143.0,94,4,1574.17,1
16144.0,128,1,175.2,0
16145.0,5,7,2282.3,1
16146.0,39,3,734.13,1
16147.0,15,1,375.0,1
16148.0,178,1,76.32000000000001,0
16149.0,24,1,163.68,1
16150.0,10,3,1408.7,1
16152.0,150,1,1829.04,0
16153.0,67,3,700.1,1
16156.0,33,5,1445.17,1
16159.0,163,1,348.2,0
16161.0,22,12,3063.7,1
16162.0,134,1,37.4,0
16163.0,114,2,856.6,0
16168.0,10,13,1992.22,1
16170.0,16,4,1249.87,1
16172.0,11,3,800.35,1
16174.0,8,3,1009.5500000000001,1
16175.0,50,3,736.89,1
16178.0,19,1,197.9,1
16180.0,9,7,8529.38,1
16182.0,11,3,4844.0,1
16184.0,14,3,564.82,1
16185.0,114,1,335.0,0
16186.0,1,8,2330.75,1
16187.0,9,9,3898.44,1
16188.0,22,3,755.03,1
16191.0,144,8,2615.68,0
16193.0,118,1,314.45,0
16200.0,45,1,550.57,1
16202.0,242,1,365.27,0
16203.0,29,3,378.3,1
16205.0,61,1,112.35,1
16206.0,6,3,409.86,1
16208.0,171,1,497.59,0
16209.0,1,4,2116.9,1
16210.0,94,9,10593.210000000001,1
16212.0,165,1,498.15000000000003,0
16214.0,52,3,1062.75,1
16216.0,148,1,914.9300000000001,0
16217.0,117,2,304.25,0
16218.0,20,5,2180.76,1
16221.0,157,2,315.37,0
16222.0,200,1,846.72,0
16224.0,22,3,865.88,1
16225.0,31,4,953.64,1
16226.0,85,3,255.12,1
16227.0,107,1,314.22,0
16229.0,94,1,358.2,1
16230.0,71,2,542.03,1
16232.0,25,3,725.04,1
16233.0,211,2,326.5,0
16235.0,68,3,665.29,1
16239.0,71,1,347.9,1
16241.0,3,7,1324.9,1
16242.0,47,3,846.59,1
16244.0,93,2,1522.75,1
16245.0,3,2,769.7,1
16247.0,52,1,114.56,1
16249.0,19,3,1352.27,1
16250.0,143,2,389.44,0
16253.0,137,1,1700.4,0
16255.0,13,6,1797.75,1
16256.0,148,1,752.4300000000001,0
16257.0,58,1,46.95,1
16258.0,9,4,3741.06,1
16261.0,127,1,254.96,0
16265.0,40,6,3626.04,1
16266.0,18,5,650.74,1
16270.0,235,1,1141.24,0
16271.0,7,3,893.03,1
16274.0,254,1,357.95,0
16275.0,78,1,559.87,1
16276.0,58,1,810.6000000000001,1
16279.0,58,1,359.08000000000004,1
16282.0,221,1,168.3,0
16283.0,2,3,586.35,1
16287.0,51,1,142.5,1
16292.0,3,1,302.25,1
16293.0,89,4,1129.74,1
16297.0,150,1,301.9,0
16298.0,68,1,114.3,1
16302.0,8,1,233.22,1
16303.0,215,1,827.1800000000001,0
16305.0,20,1,361.21999999999997,1
16306.0,95,6,632.27,1
16308.0,99,2,960.0,1
16309.0,122,1,334.2,0
16315.0,212,1,226.37,0
16316.0,39,7,2212.81,1
16317.0,1,3,1341.65,1
16319.0,99,1,404.40000000000003,1
16320.0,53,2,1038.46,1
16321.0,187,3,223.65,0
16323.0,78,1,207.50000000000003,1
16324.0,10,3,428.68,1
16325.0,37,2,416.02000000000004,1
16326.0,41,6,1073.92,1
16327.0,81,4,2469.64,1
16332.0,12,3,659.27,1
16333.0,5,17,14369.2,1
16338.0,39,1,214.79999999999998,1
16339.0,166,1,109.95,0
16341.0,83,1,797.65,1
16342.0,27,2,226.21,1
16344.0,39,1,101.10000000000001,1
16348.0,9,4,775.14,1
16349.0,172,1,53.5,0
16350.0,215,1,376.7,0
16351.0,214,1,153.9,0
16353.0,24,12,2820.11,1
16356.0,79,3,211.77,1
16357.0,43,2,257.95,1
16358.0,66,1,462.15000000000003,1
16359.0,57,6,1246.83,1
16364.0,19,1,347.55,1
16365.0,4,7,862.56,1
16367.0,244,1,170.91,0
16369.0,78,1,354.45,1
16370.0,64,2,546.58,1
16374.0,144,1,156.3,0
16377.0,148,1,676.2,0
16378.0,129,3,362.95,0
16383.0,150,1,309.46,0
16384.0,145,1,409.1,0
16385.0,40,2,274.85,1
16386.0,135,1,61.10000000000001,0
16387.0,204,1,94.36,0
16389.0,87,2,670.17,1
16392.0,151,1,221.19,0
16393.0,24,8,1506.63,1
16394.0,53,3,933.1,1
16395.0,49,3,967.25,1
16398.0,36,2,1705.8,1
16399.0,117,1,178.41,0
16401.0,13,7,2455.42,1
16402.0,146,2,299.6,0
16403.0,194,1,177.5,0
16405.0,183,2,167.25,0
16407.0,20,6,1060.61,1
16409.0,32,3,1039.27,1
16411.0,251,1,131.5,0
16414.0,162,1,50.8,0
16418.0,107,1,145.91,0
16419.0,10,5,862.78,1
16422.0,2,37,27779.88,2
16424.0,73,1,133.56,1
16425.0,184,1,302.7,0
16426.0,157,1,328.37,0
16427.0,144,2,241.06,0
16431.0,95,3,642.81,1
16434.0,74,3,724.22,1
16440.0,96,1,272.46,1
16441.0,172,1,211.0,0
16442.0,109,2,437.03,0
16444.0,76,2,240.08,1
16446.0,87,1,2.9,1
16447.0,17,1,259.01,1
16448.0,79,1,188.89000000000001,1
16449.0,79,2,707.69,1
16450.0,31,1,311.92,1
16455.0,86,5,1133.78,1
16456.0,109,3,1576.6100000000001,1
16457.0,100,1,208.36,1
16458.0,5,10,1967.5,1
16461.0,59,1,151.42,1
16462.0,67,2,68.0,1
16463.0,86,1,319.37,1
16464.0,24,1,385.0,1
16466.0,62,3,522.84,1
16469.0,128,2,276.88,0
16470.0,74,2,345.66,1
16471.0,156,1,223.95000000000002,0
16473.0,46,3,316.11,1
16474.0,27,1,355.57,1
16475.0,25,3,459.3,1
16477.0,13,6,1999.26,1
16483.0,74,1,139.35,1
16484.0,55,2,404.3,1
16488.0,30,1,219.06,1
16493.0,55,3,782.29,1
16494.0,178,1,826.53,0
16495.0,157,2,246.51,0
16496.0,89,2,1185.04,1
16497.0,85,5,1550.7,1
16498.0,43,2,100.97,1
16499.0,242,2,365.45,0
16500.0,212,1,165.0,0
16503.0,95,3,1093.39,1
16509.0,178,1,363.7,0
16510.0,254,1,248.1,0
16511.0,26,2,582.7,1
16515.0,32,3,987.61,1
16517.0,159,1,162.7,0
16518.0,165,1,190.7,0
16519.0,247,1,103.7,0
16520.0,68,3,1046.57,1
16523.0,23,11,4026.85,1
16525.0,20,19,9650.55,1
16526.0,53,1,290.36,1
16529.0,71,1,455.25,1
16531.0,8,4,684.53,1
16532.0,17,2,4516.8,1
16539.0,101,3,1053.61,1
16545.0,46,1,339.3,1
16546.0,172,2,787.15,0
16549.0,5,2,781.52,1
16550.0,45,4,1772.25,1
16551.0,12,2,617.17,1
16552.0,124,2,379.73,0
16553.0,44,12,5719.82,1
16554.0,104,2,314.11,1
16556.0,44,5,2084.2400000000002,1
16557.0,19,1,101.15,1
16558.0,3,13,4362.4,1
16560.0,240,1,332.18,0
16565.0,246,1,173.7,0
16566.0,52,3,463.88,1
16567.0,76,2,865.6,1
16570.0,9,6,2134.07,1
16571.0,58,2,896.79,1
16572.0,8,3,1009.6,1
16573.0,172,1,292.63,0
16581.0,64,1,105.84,1
16583.0,255,1,233.45,0
16584.0,136,1,611.94,0
16586.0,130,1,463.95,0
16587.0,113,1,225.15,0
16589.0,43,1,117.68,1
16592.0,18,10,2214.33,1
16593.0,71,2,255.5,1
16596.0,247,1,120.65,0
16598.0,167,1,145.04999999999998,0
16600.0,134,2,237.46,0
16607.0,10,10,2267.58,1
16609.0,17,5,2710.04,1
16610.0,101,1,75.66,1
16611.0,67,1,129.49,1
16612.0,1,3,870.3000000000001,1
16614.0,64,1,506.19,1
16616.0,39,1,210.10000000000002,1
16617.0,117,1,151.85,0
16618.0,92,4,1441.29,1
16619.0,145,1,226.21,0
16620.0,142,1,95.75999999999999,0
16621.0,29,3,609.41,1
16623.0,127,1,129.45,0
16624.0,79,1,426.43,1
16625.0,156,1,333.08,0
16626.0,9,6,2028.04,1
16628.0,17,3,1123.54,1
16633.0,62,2,703.32,1
16634.0,104,2,217.9,1
16637.0,5,2,530.55,1
16638.0,138,6,1211.44,0
16639.0,88,2,471.15000000000003,1
16642.0,89,1,307.73,1
16643.0,127,1,487.51,0
16644.0,59,2,833.78,1
16647.0,51,2,214.06,1
16652.0,94,3,3054.62,1
16654.0,22,4,601.27,1
16655.0,12,3,1868.89,1
16656.0,2,10,6257.0,1
16657.0,30,2,446.11,1
16658.0,250,1,123.24,0
16659.0,71,1,39.12,1
16660.0,92,2,384.36,1
16665.0,244,1,135.39999999999998,0
16667.0,166,1,203.35,0
16668.0,20,4,216.24,1
16670.0,54,7,2548.76,1
16671.0,46,1,1382.88,1
16672.0,9,15,5905.04,1
16676.0,95,3,1098.5,1
16678.0,27,6,1503.59,1
16679.0,248,1,129.75,0
16681.0,26,4,1332.68,1
16682.0,40,2,626.3,1
16684.0,15,18,33883.5,2
16686.0,76,4,1229.57,1
16690.0,83,1,86.5,1
16692.0,138,2,1276.0,0
16693.0,153,1,157.56,0
16696.0,17,4,657.9000000000001,1
16697.0,122,1,112.75,0
16698.0,108,2,1998.0,0
16700.0,3,10,4095.95,1
16701.0,11,10,4050.42,1
16705.0,26,9,8194.43,1
16709.0,81,4,1984.5900000000001,1
16710.0,20,7,1843.89,1
16711.0,22,3,909.87,1
16712.0,11,6,1766.2,1
16713.0,25,10,3601.44,1
16714.0,100,3,1161.53,1
16716.0,148,2,901.2,0
16717.0,44,3,1136.16,1
16718.0,251,1,623.75,0
16719.0,30,5,1286.43,1
16721.0,143,1,292.47,0
16722.0,22,8,2939.2,1
16725.0,183,7,781.02,0
16726.0,78,4,795.19,1
16727.0,246,1,272.82,0
16728.0,48,3,550.0,1
16729.0,15,15,4621.08,1
16730.0,116,2,480.94,0
16735.0,121,2,1097.92,0
16738.0,179,1,3.75,0
16739.0,58,1,323.0,1
16743.0,37,5,1519.1200000000001,1
16744.0,27,2,241.69,1
16745.0,12,14,5599.7300000000005,1
16746.0,1,11,4113.66,1
16748.0,99,3,910.2,1
16750.0,3,3,416.12,1
16752.0,254,1,207.5,0
16754.0,253,1,2002.4,0
16755.0,108,2,908.47,0
16756.0,96,1,239.4,1
16757.0,200,1,106.83000000000001,0
16762.0,26,1,314.15000000000003,1
16763.0,80,1,611.85,1
16764.0,8,3,522.0600000000001,1
16765.0,175,1,34.0,0
16766.0,155,2,1145.6,0
16767.0,17,5,3666.7400000000002,1
16768.0,153,1,183.25,0
16769.0,142,1,380.39,0
16770.0,118,4,656.48,0
16771.0,157,3,1655.95,0
16774.0,24,2,304.2,1
16775.0,4,8,1174.55,1
16777.0,139,1,177.25,0
16778.0,156,1,93.18,0
16779.0,31,14,5715.85,1
16780.0,140,1,161.89,0
16781.0,254,1,311.25,0
16782.0,19,9,1642.3500000000001,1
16788.0,5,2,597.48,1
16791.0,4,5,800.27,1
16792.0,164,2,110.38000000000001,0
16794.0,29,3,500.19,1
16795.0,247,1,414.88,0
16801.0,44,4,1619.73,1
16804.0,151,1,118.05,0
16805.0,55,2,460.59,1
16806.0,51,3,541.56,1
16807.0,24,3,1121.59,1
16808.0,155,1,166.5,0
16809.0,18,3,470.69,1
16810.0,73,1,309.54,1
16812.0,242,1,479.35,0
16813.0,13,5,899.39,1
16814.0,11,15,5028.79,1
16816.0,31,3,372.69,1
16817.0,67,7,1179.43,1
16818.0,8,7,1972.65,1
16823.0,109,1,358.38,0
16824.0,46,1,222.9,1
16825.0,67,1,318.7,1
16829.0,38,1,197.22,1
16832.0,65,3,199.15,1
16833.0,141,3,671.29,0
16834.0,109,1,413.46,0
16835.0,10,2,180.85,1
16837.0,39,9,1911.74,1
16838.0,79,2,588.85,1
16839.0,3,21,10337.48,1
16841.0,19,5,1561.06,1
16842.0,36,2,866.95,1
16843.0,16,11,7371.6,1
16849.0,68,1,124.57,1
16850.0,215,1,332.41,0
16852.0,57,1,113.06,1
16858.0,250,1,375.69000000000005,0
16859.0,26,2,747.81,1
16861.0,39,1,70.80000000000001,1
16863.0,248,1,164.25,0
16866.0,22,3,207.73999999999998,1
16869.0,47,2,387.68,1
16871.0,92,4,2037.82,1
16872.0,66,1,388.36,1
16873.0,8,4,3871.4700000000003,1
16875.0,26,4,1138.2,1
16877.0,33,2,188.98,1
16880.0,8,5,856.91,1
16882.0,121,2,215.70000000000002,0
16883.0,69,2,276.73,1
16885.0,238,1,190.65,0
16889.0,76,3,1578.67,1
16891.0,23,2,437.92,1
16892.0,65,1,102.97999999999999,1
16893.0,248,1,145.93,0
16897.0,181,2,289.78,0
16898.0,59,2,319.46999999999997,1
16899.0,31,3,510.18,1
16904.0,2,12,2770.94,1
16905.0,118,3,853.93,0
16906.0,68,3,394.94,1
16907.0,29,4,711.88,1
16912.0,16,7,1558.38,1
16913.0,172,1,113.44,0
16915.0,9,4,382.39000000000004,1
16916.0,254,1,198.08,0
16917.0,158,1,391.52,0
16918.0,41,2,523.03,1
16919.0,38,11,2596.45,1
16923.0,34,13,4398.54,1
16926.0,253,1,230.25,0
16927.0,158,2,341.45,0
16928.0,2,12,1841.85,1
16929.0,9,2,428.88,1
16931.0,13,13,2743.97,1
16933.0,121,1,224.73,0
16938.0,61,3,2410.75,1
16940.0,51,2,1868.36,1
16942.0,18,7,1449.14,1
16943.0,93,3,816.73,1
16945.0,15,11,2402.4700000000003,1
16947.0,117,1,406.48,0
16948.0,20,3,435.02,1
16949.0,67,4,893.75,1
16950.0,6,2,778.41,1
16951.0,16,3,1277.75,1
16954.0,6,4,1245.3799999999999,1
16955.0,66,4,518.67,1
16957.0,121,2,416.64,0
16960.0,134,1,201.53,0
16963.0,69,1,110.55000000000001,1
16965.0,108,1,201.19,0
16966.0,52,4,1486.56,1
16967.0,71,1,319.02,1
16969.0,16,2,478.96000000000004,1
16976.0,148,1,251.51999999999998,0
16979.0,29,2,555.65,1
16980.0,136,2,1078.96,0
16983.0,62,4,885.22,1
16984.0,11,1,3226.13,1
16985.0,39,7,3578.54,1
16987.0,51,3,629.45,1
16989.0,32,1,857.7,1
16990.0,100,1,179.0,1
16992.0,81,2,671.15,1
16996.0,3,5,1041.78,1
16997.0,169,3,702.0,0
16998.0,31,4,295.0,1
17001.0,54,6,2210.39,1
17002.0,97,2,993.52,1
17007.0,36,5,575.44,1
17015.0,67,1,524.5,1
17017.0,44,14,5431.28,1
17018.0,207,1,405.0,0
17019.0,143,3,995.93,0
17024.0,39,1,31.25,1
17025.0,254,2,160.97,0
17026.0,67,2,154.82999999999998,1
17027.0,61,4,655.88,1
17029.0,118,1,358.0,0
17031.0,36,1,225.95,1
17033.0,95,2,608.1,1
17034.0,169,1,141.79999999999998,0
17035.0,127,2,433.53000000000003,0
17040.0,19,1,449.73,1
17041.0,242,1,304.5,0
17042.0,3,4,922.8199999999999,1
17043.0,60,2,324.96999999999997,1
17045.0,38,2,148.35,1
17046.0,39,1,642.02,1
17047.0,86,2,749.4300000000001,1
17048.0,164,2,760.4,0
17049.0,39,4,2276.37,1
17050.0,68,5,2660.59,1
17051.0,76,1,247.14000000000001,1
17053.0,12,1,498.48,1
17054.0,19,4,1207.32,1
17058.0,81,2,819.66,1
17059.0,79,3,1510.67,1
17060.0,148,1,234.24,0
17061.0,29,9,4251.43,1
17062.0,195,4,538.37,0
17063.0,45,4,671.87,1
17064.0,64,2,461.3,1
17068.0,17,14,3074.8,1
17069.0,37,5,1495.79,1
17071.0,15,6,1402.42,1
17075.0,135,3,696.07,0
17076.0,155,2,334.2,0
17080.0,151,1,76.32000000000001,0
17082.0,200,1,636.94,0
17083.0,177,2,996.02,0
17085.0,5,5,1566.65,1
17088.0,64,2,1399.1100000000001,1
17090.0,109,3,649.05,1
17091.0,67,5,1994.41,1
17092.0,7,2,633.07,1
17094.0,204,1,302.0,0
17095.0,181,2,543.96,0
17096.0,24,2,443.94,1
17097.0,206,2,287.64,0
17101.0,60,1,230.57999999999998,1
17102.0,143,1,25.5,0
17105.0,40,2,665.78,1
17107.0,36,3,6334.06,1
17109.0,113,2,464.59000000000003,0
17110.0,47,1,163.29999999999998,1
17114.0,20,6,603.59,1
17115.0,64,2,612.82,1
17117.0,170,1,116.19999999999999,0
17118.0,199,1,157.02,0
17120.0,115,1,307.46,0
17122.0,1,1,138.32,1
17123.0,43,1,345.29999999999995,1
17124.0,67,1,298.89,1
17126.0,34,5,1004.75,1
17128.0,216,1,157.09,0
17133.0,72,3,2478.79,1
17134.0,146,1,330.5,0
17135.0,171,2,500.55,0
17138.0,157,1,380.5,0
17139.0,4,7,6851.82,1
17140.0,129,1,465.32,0
17142.0,120,1,579.0,0
17146.0,145,2,563.88,0
17147.0,88,2,973.11,1
17152.0,76,3,1689.5,1
17155.0,59,1,143.3,1
17157.0,58,1,161.46,1
17158.0,114,2,698.55,0
17159.0,53,1,528.45,1
17160.0,17,4,2243.13,1
17162.0,12,9,1463.66,1
17164.0,33,3,1270.42,1
17165.0,165,1,158.68,0
17166.0,85,1,127.59,1
17169.0,65,1,308.68,1
17171.0,170,1,224.91,0
17173.0,12,1,462.78,1
17174.0,99,1,59.9,1
17175.0,22,3,1132.6299999999999,1
17176.0,83,1,306.13,1
17179.0,59,3,711.79,1
17180.0,122,3,564.86,0
17181.0,255,1,155.52,0
17187.0,108,1,203.95,0
17188.0,46,5,1815.09,1
17189.0,240,1,227.22,0
17190.0,88,1,195.0,1
17191.0,73,5,1175.7,1
17193.0,58,2,448.56000000000006,1
17194.0,155,2,262.62,0
17198.0,247,2,521.66,0
17204.0,57,4,1564.56,1
17211.0,62,6,1464.89,1
17212.0,134,1,226.85,0
17213.0,22,5,1780.01,1
17214.0,130,4,613.67,0
17217.0,115,1,113.5,0
17218.0,95,5,948.58,1
17220.0,7,8,2172.4,1
17223.0,191,2,426.79,0
17226.0,190,1,393.49,0
17227.0,54,3,473.75,1
17228.0,89,4,687.58,1
17229.0,24,1,157.71,1
17230.0,145,8,3638.41,0
17231.0,7,7,1938.72,1
17234.0,64,1,149.89000000000001,1
17235.0,254,1,341.9,0
17236.0,60,5,697.73,1
17238.0,17,11,1959.92,1
17239.0,194,1,382.5,0
17242.0,62,1,709.44,1
17243.0,17,14,3734.12,1
